Code,ID,Name,FV,ISIN,Industry,Marketcap
524558,NEULANDLAB,NEULAND LABORATORIES LTD,10,INE794A01010,Pharmaceuticals,8545.8
532529,NDTV,NEW DELHI TELEVISION LTD,4,INE155G01029,TV Broadcasting & Software Production,1457.7
540243,NEWLIGHT,NEW LIGHT APPARELS LTD,10,INE835U01019,Trading & Distributors,4.81
508867,NEWMKTADV,NEW MARKETS ADVISORY LTD,10,INE800K01014,Software Products,1.13
544082,SWANAGRO,NEW SWAN MULTITECH LTD,10,INE0GEN01012,Auto Components & Equipments,149.56
540900,NEWGEN,NEWGEN SOFTWARE TECHNOLOGIES LTD,10,INE619B01017,Computers - Software & Consulting,10876.12
531959,NEWINFRA,NEWTIME INFRASTRUCTURE LIMITED,1,INE997D01021,Trading & Distributors,872.51
532416,NEXTMEDIA,NEXT MEDIAWORKS LTD,10,INE747B01016,Media & Entertainment,45.29
538874,NEXUSSURGL,NEXUS SURGICAL AND MEDICARE LTD,10,INE370Q01015,Other Financial Services,7.8
524774,NGLFINE,NGL FINE-CHEM LTD,5,INE887E01022,Pharmaceuticals,1357.78
517554,NHCFOODS,NHC FOODS LTD,10,INE141C01028,Other Food Products,47.25
533098,NHPC,NHPC LTD,10,INE848E01016,Power Generation,92625.27
535136,NIBE,NIBE LTD,10,INE149O01018,Aerospace & Defense,1995.24
526721,NICCOPAR,NICCO PARKS & RESORTS LTD,1,INE653C01022,Amusement Parks/ Other Recreation,646.78
512103,NIDHGRN,NIDHI GRANITES LTD,10,INE276H01013,Other Construction Materials,82.36
531083,NIHARINF,NIHAR INFO GLOBAL LTD,10,INE876E01033,Software Products,7.12
543952,NIITMTS,NIIT LEARNING SYSTEMS LTD,2,INE342G01023,Education,6763.34
500304,NIITLTD,NIIT LTD,2,INE161A01038,Education,1469.51
526159,NIKHILAD,NIKHIL ADHESIVES LTD,1,INE926C01022,Specialty Chemicals,574.06
531272,NIKKIGL,NIKKI GLOBAL FINANCE LTD,10,INE526C01012,Non Banking Financial Company (NBFC),2.77
530377,NILAINFRA,NILA INFRASTRUCTURES LTD,1,INE937C01029,Residential- Commercial Projects,451
542231,NILASPACES,NILA SPACES LTD,1,INE00S901012,Residential- Commercial Projects,277.3
502294,NILACHAL,NILACHAL REFRACTORIES LTD,10,INE416N01013,Electrodes & Refractories,118.42
530129,NILE,NILE LTD,10,INE445D01013,Industrial Minerals,424.75
523385,NILKAMAL,NILKAMAL LTD,10,INE310A01015,Plastic Products - Consumer,2991
512004,ZNILKENG,NILKANTH ENGINEERING LTD,10,INE582V01015,Diversified Commercial Services,
511714,NIMBSPROJ,NIMBUS PROJECTS LTD,10,INE875B01015,Residential- Commercial Projects,39.79
539843,NINSYS,NINTEC SYSTEMS LTD,10,INE395U01014,Computers - Software & Consulting,887.56
537483,NIF100BEES,NIPPON INDIA ETF NIFTY 100,10,INF204K014N5,,
538057,CPSEETF,CPSE ETF,10,INF457M01133,,
538683,SENSEXBEES,NIPPON INDIA ETF S&P BSE SENSEX,10,INF204KA1UN7,,
542747,SNXT50BEES,NIPPON INDIA ETF S&P BSE SENSEX NEXT 50,10,INF204KB15D0,,
542804,NIESSPJ,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIVIDEND PLANDIVIDEND PAYOUT,10,INF204KB12F2,,
542805,NIESSPI,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN REINVESTMENT,10,INF204KB13E3,,
542806,NIESSPB,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT BONUS PLAN BONUS,10,INF204KB10E9,,
542807,NIESSPO,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,10,INF204KB10F6,,
542808,NIESSPC,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT DIVIDEND PLAN DIVIDEND PAYOUT,10,INF204KB14E1,,
542809,NIESSPP,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY DIVIDEND PLAN REINVESTMENT,10,INF204KB11F4,,
542810,NIESSPA,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - BONUS PLANBONUS,10,INF204KB18E2,,
542811,NIESSPG,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN REINVESTMENT,10,INF204KB17E4,,
542813,NIEHSPA,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1- DIRECT DIVIDEND PLAN REINVESTMENT,10,INF204KB10G4,,
542814,NIEHSPB,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN DIVIDEND PAYOUT,10,INF204KB11G2,,
542815,NIEHSPC,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN REINVESTMENT,10,INF204KB12G0,,
542816,NIEHSPF,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY DIVIDEND PLAN REINVESTMENT,10,INF204KB15G3,,
542817,NIEHSPI,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN DIVIDEND PAYOUT,10,INF204KB17F1,,
542818,NIEHSPK,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN REINVESTMENT,10,INF204KB18F9,,
542819,NIEHSPM,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT DIVIDEND PLAN DIVIDEND PAYOUT,10,INF204KB19F7,,
542820,NIEHSPN,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLAN REINVESTMENT,10,INF204KB19G5,,
542836,NIESSPD,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT DIVIDEND PLAN REINVESTMENT,10,INF204KB15E8,,
542837,NIESSPE,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT GROWTH PLAN GROWTH,10,INF204KB11E7,,
542838,NIESSPF,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN DIVIDEND PAYOUT,10,INF204KB16E6,,
542839,NIEHSPD,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - GROWTH PLAN GROWTH,10,INF204KB13G8,,
542840,NIESSPH,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN DIVIDEND PAYOUT,10,INF204KB12E5,,
542841,NIEHSPE,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY DIVIDEND PLAN DIVIDEND PAYOUT,10,INF204KB14G6,,
542842,NIESSPK,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIVIDEND PLAN REINVESTMENT,10,INF204KB13F0,,
542843,NIEHSPG,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT GROWTH PLAN GROWTH,10,INF204KB16F3,,
542844,NIEHSPH,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIVIDEND PLAN DIVIDEND PAYOUT,10,INF204KB16G1,,
542845,NIEHSPJ,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIVIDEND PLAN REINVESTMENT,10,INF204KB17G9,,
542846,NIEHSPL,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLAN DIVIDEND PAYOUT,10,INF204KB18G7,,
542847,NIESSPL,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - GROWTH PLAN GROWTH,10,INF204KB19E0,,
542848,NIESSPM,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLANDIVIDEND PAYOUT,10,INF204KB14F8,,
542849,NIESSPN,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLAN REINVESTMENT,10,INF204KB15F5,,
543144,08MPD,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 2 - MONTHLY DIVIDEND PLAN(ISSUE PRICE: 0.01),10,INF204KB11T5,,
543145,08ADR,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 2 - DIRECT DIVIDEND PLAN(ISSUE PRICE: 0.01),10,INF204KB12S5,,
543146,08MPR,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 2 - MONTHLY DIVIDEND PLAN(ISSUE PRICE: 0.01),10,INF204KB12T3,,
543147,08AMD,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 2 - DIRECT MONTHLY DIVIDEND PLAN(ISSUE PRICE: 0.01),10,INF204KB13S3,,
543148,08AMR,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 2 - DIRECT MONTHLY DIVIDEND PLAN(ISSUE PRICE: 0.01),10,INF204KB14S1,,
543149,08BPB,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 2 - BONUS PLAN(ISSUE PRICE: 0.01),10,INF204KB15S8,,
543150,08GPG,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 2 - GROWTH PLAN(ISSUE PRICE: 0.01),10,INF204KB16S6,,
543151,08ABB,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 2 - DIRECT BONUS PLAN(ISSUE PRICE: 0.01),10,INF204KB17R6,,
543152,08QPD,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 2 - QUARTERLY DIVIDEND PLAN(ISSUE PRICE: 0.01),10,INF204KB17S4,,
543153,08AGG,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 2 - DIRECT GROWTH PLAN(ISSUE PRICE: 0.01),10,INF204KB18R4,,
543154,08QPR,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 2 - QUARTERLY DIVIDEND PLAN(ISSUE PRICE: 0.01),10,INF204KB18S2,,
543155,08AQD,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 2 - DIRECT QUARTERLY DIVIDEND PLAN(ISSUE PRICE: 0.01),10,INF204KB19R2,,
543156,08DPD,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 2 - DIVIDEND PLAN(ISSUE PRICE: 0.01),10,INF204KB19S0,,
543168,08AQR,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 2 - DIRECT QUARTERLY DIVIDEND PLAN(ISSUE PRICE: 0.01),10,INF204KB10S9,,
543169,08DPR,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 2 - DIVIDEND PLAN(ISSUE PRICE: 0.01),10,INF204KB10T7,,
543170,08ADD,NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 2 - DIRECT DIVIDEND PLAN(ISSUE PRICE: 0.01),10,INF204KB11S7,,
543173,11DPR,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 2DIVIDEND PLANDIVIDEND REINVESTMENT,10,INF204KB14U7,,
543174,11GPG,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 2GROWTH PLAN GROWTH OPTIONGROWTH,10,INF204KB10U5,,
543175,11MPD,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 2MONTHLY DIVIDEND PLANDIVIDEND PAYOUT,10,INF204KB15U4,,
543176,11MPR,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 2MONTHLY DIVIDEND PLANREINVESTMENT,10,INF204KB16U2,,
543177,11QPD,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,10,INF204KB11U3,,
543178,11QPR,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANREINVESTMENT,10,INF204KB12U1,,
543179,11ADD,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 2DIRECT PLAN DIVIDEND PLANDIVIDEND PAYOUT,10,INF204KB16T4,,
543180,11ADR,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 2DIRECT PLAN DIVIDEND PLANDIVIDEND REINVESTMENT,10,INF204KB17T2,,
543181,11AGG,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 2DIRECT GROWTH PLAN GROWTH OPTIONGROWTH,10,INF204KB13T1,,
543182,11AMD,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 2DIRECT MONTHLY DIVIDEND PLANDIVIDEND PAYOUT,10,INF204KB18T0,,
543183,11AMR,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 2DIRECT MONTHLY DIVIDEND PLANREINVESTMENT,10,INF204KB19T8,,
543184,11AQD,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 2DIRECT QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,10,INF204KB14T9,,
543185,11AQR,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 2DIRECT QUARTERLY DIVIDEND PLANREINVESTMENT,10,INF204KB15T6,,
543186,11DPD,NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 2DIVIDEND PLANDIVIDEND PAYOUT,10,INF204KB13U9,,
543255,INFRABEES,NIPPON INDIA ETF NIFTY INFRASTRUCTURE BEES,10,INF732E01268,,
540767,NAM-INDIA,NIPPON LIFE INDIA ASSET MANAGEMENT LTD,10,INE298J01013,Asset Management Company,34190.03
532986,NIRAJ,NIRAJ CEMENT STRUCTURALS LTD,10,INE368I01016,Civil Construction,176.68
512425,NIRAVCOM,NIRAV COMMERCIALS LTD,10,INE242B01018,Trading & Distributors,25.51
526349,NIRBHAYIND,NIRBHAY COLOURS INDIA LTD,10,INE218T01010,Auto Components & Equipments,0.34
500307,NIRLON,NIRLON LTD,10,INE910A01012,Diversified Commercial Services,4075.59
532722,NITCO,NITCO LTD,10,INE858F01012,Ceramics,432.59
508875,NITINCAST,NITIN CASTINGS LTD,5,INE861H01020,Castings & Forgings,323.21
532698,NITINSPIN,NITIN SPINNERS LTD,10,INE229H01012,Other Textile Products,1977.82
506532,NITTAGELA,NITTA GELATIN INDIA LTD,10,INE265B01019,Specialty Chemicals,861.2
542206,NIVAKA,NIVAKA FASHIONS LTD,1,INE139E01028,Trading - Textile Products,42
512245,ZNIVITRD,NIVI TRADING LTD,10,INE552F01011,Diversified Commercial Services,
538772,NIYOGIN,NIYOGIN FINTECH LTD,10,INE480D01010,Non Banking Financial Company (NBFC),682.08
513683,NLCINDIA,NLC INDIA LTD,10,INE589A01014,Power Generation,32613.69
526371,NMDC,NMDC LTD,1,INE584A01023,Industrial Minerals,69968.21
543768,NSLNISP,NMDC STEEL LTD,10,INE0NNS01018,Iron & Steel,18735.36
522289,NMSRESRC,NMS RESOURCES GLOBAL LTD,10,INE169F01014,Trading & Distributors,22.84
500730,NOCIL,NOCIL LTD,10,INE163A01018,Specialty Chemicals,4476.1
532481,NOIDATOLL,NOIDA TOLL BRIDGE COMPANY LTD,10,INE781B01015,Road Assets傍oll- Annuity- Hybrid-Annuity,168.51
519528,NORBTEAEXP,NORBEN TEA & EXPORTS LTD,10,INE369C01017,Tea & Coffee,15.13
524414,NORRIS,NORRIS MEDICINES LTD,10,INE744C01029,Trading & Distributors,14
534615,NECCLTD,NORTH EASTERN CARRYING CORPORATION LTD,10,INE553C01016,Logistics Solution Provider,274.89
542628,NSL,NORTHERN SPIRITS LTD,10,INE01BL01012,Trading & Distributors,282.66
539110,NORTHLINK,NORTHLINK FISCAL AND CAPITAL SERVICES LTD,10,INE736P01019,Non Banking Financial Company (NBFC),9.84
531465,NOUVEAU,NOUVEAU GLOBAL VENTURES LTD,1,INE317B01042,Trading & Distributors,9.09
544100,NOVAAGRI,NOVA AGRITECH LTD,2,INE02H701025,Fertilizers,510.06
513566,NOVIS,NOVA IRON & STEEL LTD,10,INE608C01026,Iron & Steel Products,100.11
500672,NOVARTIND,NOVARTIS INDIA LTD,5,INE234A01025,Pharmaceuticals,2582.78
542771,NOVATEOR,NOVATEOR RESEARCH LABORATORIES LTD,10,INE08JY01013,Personal Care,19.51
530127,NPRFIN,NPR FINANCE LTD,10,INE446D01011,Other Financial Services,11.08
530367,NRBBEARING,NRB BEARINGS LTD,2,INE349A01021,Auto Components & Equipments,3063.24
535458,NIBL,NRB INDUSTRIAL BEARINGS LTD,2,INE047O01014,Abrasives & Bearings,88.1
526723,NTCIND,NTC INDUSTRIES LTD,10,INE920C01017,Cigarettes & Tobacco Products,132.76
532555,NTPC,NTPC LTD,10,INE733E01010,Power Generation,350679.93
531209,NUCLEUS,NUCLEUS SOFTWARE EXPORTS LTD,10,INE096B01018,Software Products,3542.91
543264,NURECA,NURECA LTD,10,INE0DSF01015,Medical Equipment & Supplies,288.91
531304,NUTECGLOB,NUTECH GLOBAL LTD,10,INE960H01012,Other Textile Products,6.98
543988,NUVAMA,NUVAMA WEALTH MANAGEMENT LTD,10,INE531F01015,Stockbroking & Allied,19111.49
543334,NUVOCO,NUVOCO VISTAS CORPORATION LTD,10,INE118D01016,Cement & Cement Products,11214.7
504378,NYSSACORP,NYSSA CORPORATION LIMITED,1,INE812K01027,Trading & Distributors,20.76
539116,OPCHAINS,O. P. CHAINS LTD,10,INE118Q01018,Trading & Distributors,21.3
512489,OASISEC,OASIS SECURITIES LTD,10,INE876A01015,Non Banking Financial Company (NBFC),24.42
533273,OBEROIRLTY,OBEROI REALTY LTD,10,INE093I01010,Residential- Commercial Projects,54533.06
535657,OONE,OBJECTONE INFORMATION SYSTEMS LTD,10,INE860E01011,Computers - Software & Consulting,17.7
538894,OCTAL,OCTAL CREDIT CAPITAL LTD,10,INE513C01010,Non Banking Financial Company (NBFC),10.24
542938,OCTAVIUSPL,OCTAVIUS PLANTATIONS LTD,10,INE117S01016,Tea & Coffee,21
540416,OCTAWARE,OCTAWARE TECHNOLOGIES LTD,10,INE208U01019,IT Enabled Services,17.88
531996,ODYCORP,ODYSSEY CORPORATION LTD,5,INE839E01023,Non Banking Financial Company (NBFC),39.16
530175,ODYSSEY,ODYSSEY TECHNOLOGIES LTD,10,INE213B01019,Software Products,122.62
500312,ONGC,OIL AND NATURAL GAS CORPORATION LTD,5,INE213A01029,Oil Exploration & Production,334195.12
500313,OILCOUNTUB,OIL COUNTRY TUBULAR LTD,10,INE591A01010,Oil Equipment & Services,178.27
533106,OIL,OIL INDIA LTD,10,INE274J01014,Oil Exploration & Production,66235.47
526415,OKPLA,OK PLAY INDIA LTD,1,INE870B01024,Leisure Products,443.55
543578,OLATECH,OLATECH SOLUTIONS LTD,10,INE0M3901015,Software Products,62.77
532439,OLECTRA,OLECTRA GREENTECH LTD,4,INE260D01016,Passenger Cars & Utility Vehicles,15000.67
521105,OLYMPTX,OLYMPIA INDUSTRIES LTD,10,INE482O01021,Internet & Catalogue Retail,32.88
534190,OLPCL,OLYMPIC CARDS LTD,10,INE550L01013,Leisure Products,4.81
507609,OLYOI,OLYMPIC OIL INDUSTRIES LTD,10,INE286E01019,Other Agricultural Products,14.01
531092,OMINFRAL,OM INFRA LTD,1,INE239D01028,Civil Construction,1329.96
520021,OMAXAUTO,OMAX AUTOS LTD,10,INE090B01011,Auto Components & Equipments,236.34
532880,OMAXE,OMAXE LTD,10,INE800H01010,Residential- Commercial Projects,1799.19
511644,OMEGAIN,OMEGA INTERACTIVE TECHNOLOGIES LTD,10,INE113B01029,Software Products,16.37
532167,OMKARPH,OMKAR PHARMACHEM LTD,10,INE501C01015,Commodity Chemicals,22.58
533317,OMKARCHEM,OMKAR SPECIALITY CHEMICALS LTD,10,INE474L01016,Specialty Chemicals,16.28
532340,OMNIAX,OMNI AXS SOFTWARE LTD,10,INE369B01019,Software Products,3.58
543400,OMNIPOTENT,OMNIPOTENT INDUSTRIES LTD,10,INE0JFE01012,Refineries & Marketing,5.57
514324,OMNITEX,OMNITEX INDUSTRIES (INDIA) LTD,10,INE814D01010,Other Textile Products,76.07
543396,PAYTM,ONE 97 COMMUNICATIONS LTD,1,INE982J01020,Financial Technology (Fintech),24910.11
514330,ONEGLOBAL,ONE GLOBAL SERVICE PROVIDER LTD,10,INE670O01013,Healthcare Service Provider,56.57
533632,ONELIFECAP,ONELIFE CAPITAL ADVISORS LTD,10,INE912L01015,Stockbroking & Allied,29.14
530805,OIVL,ONESOURCE IDEAS VENTURE LTD,10,INE125F01024,Consulting Services,19.34
532944,ONMOBILE,ONMOBILE GLOBAL LTD,10,INE809I01019,Other Telecom Services,851.84
540386,ONTIC,ONTIC FINSERVE LTD,1,INE989S01042,Other Financial Services,6.12
517536,ONWARDTEC,ONWARD TECHNOLOGIES LTD,10,INE229A01017,IT Enabled Services,1104.92
530135,OPTIEMUS,OPTIEMUS INFRACOM LTD,10,INE350C01017,Telecom - Equipment & Accessories,2395.42
531254,OPTIFIN,OPTIMUS FINANCE LTD,10,INE031G01014,Non Banking Financial Company (NBFC),70.24
532466,OFSS,ORACLE FINANCIAL SERVICES SOFTWARE LTD,5,INE881D01027,Software Products,71090.69
512626,ORBTEXP,ORBIT EXPORTS LTD,10,INE231G01010,Other Textile Products,433.48
532271,ORCHASP,ORCHASP LTD,2,INE215B01022,Computers - Software & Consulting,60.24
524372,ORCHPHARMA,ORCHID PHARMA LTD,10,INE191A01027,Pharmaceuticals,5529.14
531157,ORGCOAT,ORGANIC COATINGS LTD,10,INE412E01011,Specialty Chemicals,9.09
543997,ORGANICREC,ORGANIC RECYCLING SYSTEMS LTD,10,INE0MIO01019,Waste Management,177.55
513121,ORICONENT,ORICON ENTERPRISES LTD,2,INE730A01022,Packaging,652.06
530365,ORIENTBELL,ORIENT BELL LIMITED-$,10,INE607D01018,Ceramics,521.5
507690,ORIBEVER,ORIENT BEVERAGES LTD,10,INE247F01018,Other Beverages,70.82
535754,ORIENTCEM,ORIENT CEMENT LTD,1,INE876N01018,Cement & Cement Products,4295.07
504879,ORIENTCER,ORIENT CERATECH LTD,1,INE569C01020,Electrodes & Refractories,631.34
541301,ORIENTELEC,ORIENT ELECTRIC LTD,1,INE142Z01019,Household Appliances,4506.29
533263,GREENPOWER,ORIENT GREEN POWER COMPANY LTD,10,INE999K01014,Power Generation,2072.27
502420,ORIENTPPR,ORIENT PAPER & INDUSTRIES LTD,1,INE592A01026,Paper & Paper Products,949.74
526325,ORIENTLTD,ORIENT PRESS LTD,10,INE609C01024,Packaging,88.38
531512,ORIENTTR,ORIENT TRADELINK LTD,10,INE681D01039,Film Production- Distribution & Exhibition,9.95
500078,OAL,ORIENTAL AROMATICS LTD,5,INE959C01023,Specialty Chemicals,1119.49
506579,OCCL,ORIENTAL CARBON & CHEMICALS LTD,10,INE321D01016,Commodity Chemicals,754.75
500314,ORIENTHOT,ORIENTAL HOTELS LTD,1,INE750A01020,Hotels & Resorts,2411.98
531859,ORIRAIL,ORIENTAL RAIL INFRASTRUCTURE LTD,1,INE457G01029,Other Industrial Products,1521.73
532817,ORIENTALTL,ORIENTAL TRIMEX LTD,10,INE998H01012,Granites & Marbles,27.99
541206,OBCL,ORISSA BENGAL CARRIER LTD,10,INE426Z01016,Logistics Solution Provider,111.4
590086,ORISSAMINE,ORISSA MINERALS DEVELOPMENT COMPANY LTD,1,INE725E01024,Industrial Minerals,4060.74
531626,OROSMITHS,OROSIL SMITHS INDIA LTD,1,INE628B01034,Gems- Jewellery And Watches,17.31
539287,ORTINLAB,ORTIN LABORATORIES LTD,10,INE749B01020,Pharmaceuticals,16.29
530173,OSCARGLO,OSCAR GLOBAL LTD,10,INE473F01010,Gems- Jewellery And Watches,3.48
509782,OSEASPR,OSEASPRE CONSULTANTS LTD,10,INE880P01015,Diversified Commercial Services,0.36
540198,OSIAJEE,OSIAJEE TEXFAB LTD,10,INE186R01013,Other Textile Products,19.63
500317,OSWALAGRO,OSWAL AGRO MILLS LTD,10,INE142A01012,Trading & Distributors,598.15
539290,OSWALGREEN,OSWAL GREENTECH LTD,10,INE143A01010,Investment Company,915.78
509099,OSWALEA,OSWAL LEASING LTD,10,INE811Q01018,Diversified Commercial Services,1.72
531065,OSWALOR,OSWAL OVERSEAS LTD,5,INE906K01027,Sugar,6.33
514460,OSWAYRN,OSWAL YARNS LTD,10,INE670H01017,Trading & Distributors,6.9
523151,OTCO,OTCO INTERNATIONAL LTD,2,INE910B01028,Consulting Services,9.52
530741,OVOBELE,OVOBEL FOODS LTD,10,INE812S01012,Meat Products including Poultry,223.6
524636,OXYGENTAPH,OXYGENTA PHARMACEUTICAL LTD,10,INE102E01018,Pharmaceuticals,138.89
514087,PBMPOLY,PBM POLYTEX LTD,10,INE501F01018,Other Textile Products,59.72
526747,PGFOILQ,PG FOILS LTD,10,INE078D01012,Aluminium,220.92
500143,PHCAP,PH CAPITAL LTD,10,INE160F01013,Investment Company,42.38
513403,PMTELELIN,P.M.TELELINNKS LTD,10,INE092C01015,Iron & Steel Products,6.08
543637,PACE,PACE E-COMMERCE VENTURES LTD,10,INE0N1L01018,E-Retail/ E-Commerce,42.93
523483,PACIFICI,PACIFIC INDUSTRIES LTD,10,INE883C01025,Granites & Marbles,131.27
531395,PADAMCO,PADAM COTTON YARNS LTD,10,INE448D01017,Other Textile Products,18.54
532350,PADMALAYAT,PADMALAYA TELEFILMS LTD,10,INE243B01016,Film Production- Distribution & Exhibition,4.74
531779,PADALPO,PADMANABH ALLOYS & POLYMERS LTD,10,INE630U01014,Plastic Products - Industrial,12.72
526905,PADMAIND,PADMANABH INDUSTRIES LIMITED,10,INE743D01011,Commodity Chemicals,2.8
532827,PAGEIND,PAGE INDUSTRIES LTD,10,INE761H01022,Garments & Apparels,39968.62
532900,PAISALO,PAISALO DIGITAL LTD,1,INE420C01059,Non Banking Financial Company (NBFC),7383.72
516030,PAKKA,PAKKA LTD,10,INE551D01018,Paper & Paper Products,1132.15
540648,PALASHSECU,PALASH SECURITIES LTD,10,INE471W01019,Packaged Foods,131.54
539121,PALCO,PALCO METALS LTD,10,INE239L01013,Aluminium,39.14
541444,PALMJEWELS,PALM JEWELS LTD,10,INE838Z01012,Trading & Distributors,18.74
532521,PALREDTEC,PALRED TECHNOLOGIES LIMITED,10,INE218G01033,IT Enabled Services,168.5
517397,PANELEC,PAN ELECTRONICS INDIA LTD,10,INE648E01010,Industrial Products,19.2
511525,PANINDIAC,PAN INDIA CORPORATION LTD,10,INE376A01032,Investment Company,29.57
538742,PANABYTE,PANABYTE TECHNOLOGIES LTD,10,INE516E01019,Trading & Distributors,10.85
531349,PANACEABIO,PANACEA BIOTEC LTD,1,INE922B01023,Pharmaceuticals,882.62
538860,PANAFIC,PANAFIC INDUSTRIALS LTD,1,INE655P01029,Non Banking Financial Company (NBFC),10.68
